Day_1,Day_2,Day_3,Day_4,Day_5,Day_6,Day_7,Day_8,Day_9,Day_10,Day_11,Day_12,Day_13,Day_14,Day_15,Day_16,Day_17,Day_18,Day_19,Day_20,Target
0.1184115260839462,0.1157505959272384,0.1153071075677871,0.1161940842866897,0.1170810610055923,0.1144201308488845,0.113533154129982,0.1113157048821449,0.1126461774110794,0.1130896657705307,0.1139766424894332,0.1157505959272384,0.1161940842866897,0.1179680377244949,0.1188550144433975,0.1179680377244949,0.1188550144433975,0.1184115260839462,0.1170810610055923,0.1170810610055923,0.116637572646141
0.1157505959272384,0.1153071075677871,0.1161940842866897,0.1170810610055923,0.1144201308488845,0.113533154129982,0.1113157048821449,0.1126461774110794,0.1130896657705307,0.1139766424894332,0.1157505959272384,0.1161940842866897,0.1179680377244949,0.1188550144433975,0.1179680377244949,0.1188550144433975,0.1184115260839462,0.1170810610055923,0.1170810610055923,0.116637572646141,0.1192985102534294
0.1153071075677871,0.1161940842866897,0.1170810610055923,0.1144201308488845,0.113533154129982,0.1113157048821449,0.1126461774110794,0.1130896657705307,0.1139766424894332,0.1157505959272384,0.1161940842866897,0.1179680377244949,0.1188550144433975,0.1179680377244949,0.1188550144433975,0.1184115260839462,0.1170810610055923,0.1170810610055923,0.116637572646141,0.1192985102534294,0.1215159520506858
0.1161940842866897,0.1170810610055923,0.1144201308488845,0.113533154129982,0.1113157048821449,0.1126461774110794,0.1130896657705307,0.1139766424894332,0.1157505959272384,0.1161940842866897,0.1179680377244949,0.1188550144433975,0.1179680377244949,0.1188550144433975,0.1184115260839462,0.1170810610055923,0.1170810610055923,0.116637572646141,0.1192985102534294,0.1215159520506858,0.1210724636912345
0.1170810610055923,0.1144201308488845,0.113533154129982,0.1113157048821449,0.1126461774110794,0.1130896657705307,0.1139766424894332,0.1157505959272384,0.1161940842866897,0.1179680377244949,0.1188550144433975,0.1179680377244949,0.1188550144433975,0.1184115260839462,0.1170810610055923,0.1170810610055923,0.116637572646141,0.1192985102534294,0.1215159520506858,0.1210724636912345,0.1210724636912345
0.1144201308488845,0.113533154129982,0.1113157048821449,0.1126461774110794,0.1130896657705307,0.1139766424894332,0.1157505959272384,0.1161940842866897,0.1179680377244949,0.1188550144433975,0.1179680377244949,0.1188550144433975,0.1184115260839462,0.1170810610055923,0.1170810610055923,0.116637572646141,0.1192985102534294,0.1215159520506858,0.1210724636912345,0.1210724636912345,0.1188550144433975
0.113533154129982,0.1113157048821449,0.1126461774110794,0.1130896657705307,0.1139766424894332,0.1157505959272384,0.1161940842866897,0.1179680377244949,0.1188550144433975,0.1179680377244949,0.1188550144433975,0.1184115260839462,0.1170810610055923,0.1170810610055923,0.116637572646141,0.1192985102534294,0.1215159520506858,0.1210724636912345,0.1210724636912345,0.1188550144433975,0.1184115260839462
0.1113157048821449,0.1126461774110794,0.1130896657705307,0.1139766424894332,0.1157505959272384,0.1161940842866897,0.1179680377244949,0.1188550144433975,0.1179680377244949,0.1188550144433975,0.1184115260839462,0.1170810610055923,0.1170810610055923,0.116637572646141,0.1192985102534294,0.1215159520506858,0.1210724636912345,0.1210724636912345,0.1188550144433975,0.1184115260839462,0.1206289753317833
0.1126461774110794,0.1130896657705307,0.1139766424894332,0.1157505959272384,0.1161940842866897,0.1179680377244949,0.1188550144433975,0.1179680377244949,0.1188550144433975,0.1184115260839462,0.1170810610055923,0.1170810610055923,0.116637572646141,0.1192985102534294,0.1215159520506858,0.1210724636912345,0.1210724636912345,0.1188550144433975,0.1184115260839462,0.1206289753317833,0.1215159520506858
0.1130896657705307,0.1139766424894332,0.1157505959272384,0.1161940842866897,0.1179680377244949,0.1188550144433975,0.1179680377244949,0.1188550144433975,0.1184115260839462,0.1170810610055923,0.1170810610055923,0.116637572646141,0.1192985102534294,0.1215159520506858,0.1210724636912345,0.1210724636912345,0.1188550144433975,0.1184115260839462,0.1206289753317833,0.1215159520506858,0.1206289753317833
0.1139766424894332,0.1157505959272384,0.1161940842866897,0.1179680377244949,0.1188550144433975,0.1179680377244949,0.1188550144433975,0.1184115260839462,0.1170810610055923,0.1170810610055923,0.116637572646141,0.1192985102534294,0.1215159520506858,0.1210724636912345,0.1210724636912345,0.1188550144433975,0.1184115260839462,0.1206289753317833,0.1215159520506858,0.1206289753317833,0.1206289753317833
0.1157505959272384,0.1161940842866897,0.1179680377244949,0.1188550144433975,0.1179680377244949,0.1188550144433975,0.1184115260839462,0.1170810610055923,0.1170810610055923,0.116637572646141,0.1192985102534294,0.1215159520506858,0.1210724636912345,0.1210724636912345,0.1188550144433975,0.1184115260839462,0.1206289753317833,0.1215159520506858,0.1206289753317833,0.1206289753317833,0.1210724636912345
0.1161940842866897,0.1179680377244949,0.1188550144433975,0.1179680377244949,0.1188550144433975,0.1184115260839462,0.1170810610055923,0.1170810610055923,0.116637572646141,0.1192985102534294,0.1215159520506858,0.1210724636912345,0.1210724636912345,0.1188550144433975,0.1184115260839462,0.1206289753317833,0.1215159520506858,0.1206289753317833,0.1206289753317833,0.1210724636912345,0.123289905488491
0.1179680377244949,0.1188550144433975,0.1179680377244949,0.1188550144433975,0.1184115260839462,0.1170810610055923,0.1170810610055923,0.116637572646141,0.1192985102534294,0.1215159520506858,0.1210724636912345,0.1210724636912345,0.1188550144433975,0.1184115260839462,0.1206289753317833,0.1215159520506858,0.1206289753317833,0.1206289753317833,0.1210724636912345,0.123289905488491,0.1210724636912345
0.1188550144433975,0.1179680377244949,0.1188550144433975,0.1184115260839462,0.1170810610055923,0.1170810610055923,0.116637572646141,0.1192985102534294,0.1215159520506858,0.1210724636912345,0.1210724636912345,0.1188550144433975,0.1184115260839462,0.1206289753317833,0.1215159520506858,0.1206289753317833,0.1206289753317833,0.1210724636912345,0.123289905488491,0.1210724636912345,0.1197419986128807
0.1179680377244949,0.1188550144433975,0.1184115260839462,0.1170810610055923,0.1170810610055923,0.116637572646141,0.1192985102534294,0.1215159520506858,0.1210724636912345,0.1210724636912345,0.1188550144433975,0.1184115260839462,0.1206289753317833,0.1215159520506858,0.1206289753317833,0.1206289753317833,0.1210724636912345,0.123289905488491,0.1210724636912345,0.1197419986128807,0.1210724636912345
0.1188550144433975,0.1184115260839462,0.1170810610055923,0.1170810610055923,0.116637572646141,0.1192985102534294,0.1215159520506858,0.1210724636912345,0.1210724636912345,0.1188550144433975,0.1184115260839462,0.1206289753317833,0.1215159520506858,0.1206289753317833,0.1206289753317833,0.1210724636912345,0.123289905488491,0.1210724636912345,0.1197419986128807,0.1210724636912345,0.1210724636912345
0.1184115260839462,0.1170810610055923,0.1170810610055923,0.116637572646141,0.1192985102534294,0.1215159520506858,0.1210724636912345,0.1210724636912345,0.1188550144433975,0.1184115260839462,0.1206289753317833,0.1215159520506858,0.1206289753317833,0.1206289753317833,0.1210724636912345,0.123289905488491,0.1210724636912345,0.1197419986128807,0.1210724636912345,0.1210724636912345,0.1197419986128807
0.1170810610055923,0.1170810610055923,0.116637572646141,0.1192985102534294,0.1215159520506858,0.1210724636912345,0.1210724636912345,0.1188550144433975,0.1184115260839462,0.1206289753317833,0.1215159520506858,0.1206289753317833,0.1206289753317833,0.1210724636912345,0.123289905488491,0.1210724636912345,0.1197419986128807,0.1210724636912345,0.1210724636912345,0.1197419986128807,0.1197419986128807
0.1170810610055923,0.116637572646141,0.1192985102534294,0.1215159520506858,0.1210724636912345,0.1210724636912345,0.1188550144433975,0.1184115260839462,0.1206289753317833,0.1215159520506858,0.1206289753317833,0.1206289753317833,0.1210724636912345,0.123289905488491,0.1210724636912345,0.1197419986128807,0.1210724636912345,0.1210724636912345,0.1197419986128807,0.1197419986128807,0.1153071075677871
0.116637572646141,0.1192985102534294,0.1215159520506858,0.1210724636912345,0.1210724636912345,0.1188550144433975,0.1184115260839462,0.1206289753317833,0.1215159520506858,0.1206289753317833,0.1206289753317833,0.1210724636912345,0.123289905488491,0.1210724636912345,0.1197419986128807,0.1210724636912345,0.1210724636912345,0.1197419986128807,0.1197419986128807,0.1153071075677871,0.109985239803791
0.1192985102534294,0.1215159520506858,0.1210724636912345,0.1210724636912345,0.1188550144433975,0.1184115260839462,0.1206289753317833,0.1215159520506858,0.1206289753317833,0.1206289753317833,0.1210724636912345,0.123289905488491,0.1210724636912345,0.1197419986128807,0.1210724636912345,0.1210724636912345,0.1197419986128807,0.1197419986128807,0.1153071075677871,0.109985239803791,0.1113157048821449
0.1215159520506858,0.1210724636912345,0.1210724636912345,0.1188550144433975,0.1184115260839462,0.1206289753317833,0.1215159520506858,0.1206289753317833,0.1206289753317833,0.1210724636912345,0.123289905488491,0.1210724636912345,0.1197419986128807,0.1210724636912345,0.1210724636912345,0.1197419986128807,0.1197419986128807,0.1153071075677871,0.109985239803791,0.1113157048821449,0.109985239803791
0.1210724636912345,0.1210724636912345,0.1188550144433975,0.1184115260839462,0.1206289753317833,0.1215159520506858,0.1206289753317833,0.1206289753317833,0.1210724636912345,0.123289905488491,0.1210724636912345,0.1197419986128807,0.1210724636912345,0.1210724636912345,0.1197419986128807,0.1197419986128807,0.1153071075677871,0.109985239803791,0.1113157048821449,0.109985239803791,0.1086547747254371
0.1210724636912345,0.1188550144433975,0.1184115260839462,0.1206289753317833,0.1215159520506858,0.1206289753317833,0.1206289753317833,0.1210724636912345,0.123289905488491,0.1210724636912345,0.1197419986128807,0.1210724636912345,0.1210724636912345,0.1197419986128807,0.1197419986128807,0.1153071075677871,0.109985239803791,0.1113157048821449,0.109985239803791,0.1086547747254371,0.1117591932415962
0.1188550144433975,0.1184115260839462,0.1206289753317833,0.1215159520506858,0.1206289753317833,0.1206289753317833,0.1210724636912345,0.123289905488491,0.1210724636912345,0.1197419986128807,0.1210724636912345,0.1210724636912345,0.1197419986128807,0.1197419986128807,0.1153071075677871,0.109985239803791,0.1113157048821449,0.109985239803791,0.1086547747254371,0.1117591932415962,0.1113157048821449
0.1184115260839462,0.1206289753317833,0.1215159520506858,0.1206289753317833,0.1206289753317833,0.1210724636912345,0.123289905488491,0.1210724636912345,0.1197419986128807,0.1210724636912345,0.1210724636912345,0.1197419986128807,0.1197419986128807,0.1153071075677871,0.109985239803791,0.1113157048821449,0.109985239803791,0.1086547747254371,0.1117591932415962,0.1113157048821449,0.1108722165226936
0.1206289753317833,0.1215159520506858,0.1206289753317833,0.1206289753317833,0.1210724636912345,0.123289905488491,0.1210724636912345,0.1197419986128807,0.1210724636912345,0.1210724636912345,0.1197419986128807,0.1197419986128807,0.1153071075677871,0.109985239803791,0.1113157048821449,0.109985239803791,0.1086547747254371,0.1117591932415962,0.1113157048821449,0.1108722165226936,0.1090982630848884
0.1215159520506858,0.1206289753317833,0.1206289753317833,0.1210724636912345,0.123289905488491,0.1210724636912345,0.1197419986128807,0.1210724636912345,0.1210724636912345,0.1197419986128807,0.1197419986128807,0.1153071075677871,0.109985239803791,0.1113157048821449,0.109985239803791,0.1086547747254371,0.1117591932415962,0.1113157048821449,0.1108722165226936,0.1090982630848884,0.1055503487586975
0.1206289753317833,0.1206289753317833,0.1210724636912345,0.123289905488491,0.1210724636912345,0.1197419986128807,0.1210724636912345,0.1210724636912345,0.1197419986128807,0.1197419986128807,0.1153071075677871,0.109985239803791,0.1113157048821449,0.109985239803791,0.1086547747254371,0.1117591932415962,0.1113157048821449,0.1108722165226936,0.1090982630848884,0.1055503487586975,0.1055503487586975
0.1206289753317833,0.1210724636912345,0.123289905488491,0.1210724636912345,0.1197419986128807,0.1210724636912345,0.1210724636912345,0.1197419986128807,0.1197419986128807,0.1153071075677871,0.109985239803791,0.1113157048821449,0.109985239803791,0.1086547747254371,0.1117591932415962,0.1113157048821449,0.1108722165226936,0.1090982630848884,0.1055503487586975,0.1055503487586975,0.1046633720397949
0.1210724636912345,0.123289905488491,0.1210724636912345,0.1197419986128807,0.1210724636912345,0.1210724636912345,0.1197419986128807,0.1197419986128807,0.1153071075677871,0.109985239803791,0.1113157048821449,0.109985239803791,0.1086547747254371,0.1117591932415962,0.1113157048821449,0.1108722165226936,0.1090982630848884,0.1055503487586975,0.1055503487586975,0.1046633720397949,0.1015589535236358
0.123289905488491,0.1210724636912345,0.1197419986128807,0.1210724636912345,0.1210724636912345,0.1197419986128807,0.1197419986128807,0.1153071075677871,0.109985239803791,0.1113157048821449,0.109985239803791,0.1086547747254371,0.1117591932415962,0.1113157048821449,0.1108722165226936,0.1090982630848884,0.1055503487586975,0.1055503487586975,0.1046633720397949,0.1015589535236358,0.1055503487586975
0.1210724636912345,0.1197419986128807,0.1210724636912345,0.1210724636912345,0.1197419986128807,0.1197419986128807,0.1153071075677871,0.109985239803791,0.1113157048821449,0.109985239803791,0.1086547747254371,0.1117591932415962,0.1113157048821449,0.1108722165226936,0.1090982630848884,0.1055503487586975,0.1055503487586975,0.1046633720397949,0.1015589535236358,0.1055503487586975,0.1059938371181488
0.1197419986128807,0.1210724636912345,0.1210724636912345,0.1197419986128807,0.1197419986128807,0.1153071075677871,0.109985239803791,0.1113157048821449,0.109985239803791,0.1086547747254371,0.1117591932415962,0.1113157048821449,0.1108722165226936,0.1090982630848884,0.1055503487586975,0.1055503487586975,0.1046633720397949,0.1015589535236358,0.1055503487586975,0.1059938371181488,0.1046633720397949
0.1210724636912345,0.1210724636912345,0.1197419986128807,0.1197419986128807,0.1153071075677871,0.109985239803791,0.1113157048821449,0.109985239803791,0.1086547747254371,0.1117591932415962,0.1113157048821449,0.1108722165226936,0.1090982630848884,0.1055503487586975,0.1055503487586975,0.1046633720397949,0.1015589535236358,0.1055503487586975,0.1059938371181488,0.1046633720397949,0.1020024418830871
0.1210724636912345,0.1197419986128807,0.1197419986128807,0.1153071075677871,0.109985239803791,0.1113157048821449,0.109985239803791,0.1086547747254371,0.1117591932415962,0.1113157048821449,0.1108722165226936,0.1090982630848884,0.1055503487586975,0.1055503487586975,0.1046633720397949,0.1015589535236358,0.1055503487586975,0.1059938371181488,0.1046633720397949,0.1020024418830871,0.096680574119091
0.1197419986128807,0.1197419986128807,0.1153071075677871,0.109985239803791,0.1113157048821449,0.109985239803791,0.1086547747254371,0.1117591932415962,0.1113157048821449,0.1108722165226936,0.1090982630848884,0.1055503487586975,0.1055503487586975,0.1046633720397949,0.1015589535236358,0.1055503487586975,0.1059938371181488,0.1046633720397949,0.1020024418830871,0.096680574119091,0.0944631323218345
0.1197419986128807,0.1153071075677871,0.109985239803791,0.1113157048821449,0.109985239803791,0.1086547747254371,0.1117591932415962,0.1113157048821449,0.1108722165226936,0.1090982630848884,0.1055503487586975,0.1055503487586975,0.1046633720397949,0.1015589535236358,0.1055503487586975,0.1059938371181488,0.1046633720397949,0.1020024418830871,0.096680574119091,0.0944631323218345,0.0971240624785423
0.1153071075677871,0.109985239803791,0.1113157048821449,0.109985239803791,0.1086547747254371,0.1117591932415962,0.1113157048821449,0.1108722165226936,0.1090982630848884,0.1055503487586975,0.1055503487586975,0.1046633720397949,0.1015589535236358,0.1055503487586975,0.1059938371181488,0.1046633720397949,0.1020024418830871,0.096680574119091,0.0944631323218345,0.0971240624785423,0.096680574119091
0.109985239803791,0.1113157048821449,0.109985239803791,0.1086547747254371,0.1117591932415962,0.1113157048821449,0.1108722165226936,0.1090982630848884,0.1055503487586975,0.1055503487586975,0.1046633720397949,0.1015589535236358,0.1055503487586975,0.1059938371181488,0.1046633720397949,0.1020024418830871,0.096680574119091,0.0944631323218345,0.0971240624785423,0.096680574119091,0.0988980159163475
0.1113157048821449,0.109985239803791,0.1086547747254371,0.1117591932415962,0.1113157048821449,0.1108722165226936,0.1090982630848884,0.1055503487586975,0.1055503487586975,0.1046633720397949,0.1015589535236358,0.1055503487586975,0.1059938371181488,0.1046633720397949,0.1020024418830871,0.096680574119091,0.0944631323218345,0.0971240624785423,0.096680574119091,0.0988980159163475,0.0971240624785423
0.109985239803791,0.1086547747254371,0.1117591932415962,0.1113157048821449,0.1108722165226936,0.1090982630848884,0.1055503487586975,0.1055503487586975,0.1046633720397949,0.1015589535236358,0.1055503487586975,0.1059938371181488,0.1046633720397949,0.1020024418830871,0.096680574119091,0.0944631323218345,0.0971240624785423,0.096680574119091,0.0988980159163475,0.0971240624785423,0.0944631323218345
0.1086547747254371,0.1117591932415962,0.1113157048821449,0.1108722165226936,0.1090982630848884,0.1055503487586975,0.1055503487586975,0.1046633720397949,0.1015589535236358,0.1055503487586975,0.1059938371181488,0.1046633720397949,0.1020024418830871,0.096680574119091,0.0944631323218345,0.0971240624785423,0.096680574119091,0.0988980159163475,0.0971240624785423,0.0944631323218345,0.0944631323218345
0.1117591932415962,0.1113157048821449,0.1108722165226936,0.1090982630848884,0.1055503487586975,0.1055503487586975,0.1046633720397949,0.1015589535236358,0.1055503487586975,0.1059938371181488,0.1046633720397949,0.1020024418830871,0.096680574119091,0.0944631323218345,0.0971240624785423,0.096680574119091,0.0988980159163475,0.0971240624785423,0.0944631323218345,0.0944631323218345,0.0926891714334487
0.1113157048821449,0.1108722165226936,0.1090982630848884,0.1055503487586975,0.1055503487586975,0.1046633720397949,0.1015589535236358,0.1055503487586975,0.1059938371181488,0.1046633720397949,0.1020024418830871,0.096680574119091,0.0944631323218345,0.0971240624785423,0.096680574119091,0.0988980159163475,0.0971240624785423,0.0944631323218345,0.0944631323218345,0.0926891714334487,0.0873673111200332
0.1108722165226936,0.1090982630848884,0.1055503487586975,0.1055503487586975,0.1046633720397949,0.1015589535236358,0.1055503487586975,0.1059938371181488,0.1046633720397949,0.1020024418830871,0.096680574119091,0.0944631323218345,0.0971240624785423,0.096680574119091,0.0988980159163475,0.0971240624785423,0.0944631323218345,0.0944631323218345,0.0926891714334487,0.0873673111200332,0.08648032695055
0.1090982630848884,0.1055503487586975,0.1055503487586975,0.1046633720397949,0.1015589535236358,0.1055503487586975,0.1059938371181488,0.1046633720397949,0.1020024418830871,0.096680574119091,0.0944631323218345,0.0971240624785423,0.096680574119091,0.0988980159163475,0.0971240624785423,0.0944631323218345,0.0944631323218345,0.0926891714334487,0.0873673111200332,0.08648032695055,0.0922456830739975
